rel.group,area,year,season,program,length,lendist
3,5,1978,4,SSAP,98,0
3,5,1978,4,SSAP,100,0
3,5,1978,4,SSAP,102,0
3,5,1978,4,SSAP,104,0
3,5,1978,4,SSAP,106,0
3,5,1978,4,SSAP,108,0
4,5,1980,3,SSAP,2,0
4,5,1980,3,SSAP,4,0
4,5,1980,3,SSAP,6,0
4,5,1980,3,SSAP,8,0
4,5,1980,3,SSAP,10,0
4,5,1980,3,SSAP,12,0
4,5,1980,3,SSAP,14,0
4,5,1980,3,SSAP,16,0
4,5,1980,3,SSAP,18,0
4,5,1980,3,SSAP,20,0
4,5,1980,3,SSAP,22,0
4,5,1980,3,SSAP,24,0
4,5,1980,3,SSAP,26,5.647888512
4,5,1980,3,SSAP,28,18.355637664
4,5,1980,3,SSAP,30,28.23944256
4,5,1980,3,SSAP,32,136.078813836
4,5,1980,3,SSAP,34,237.657203439158
4,5,1980,3,SSAP,36,481.7316672
4,5,1980,3,SSAP,38,1330.31009441985
4,5,1980,3,SSAP,40,302.916710150069
4,5,1980,3,SSAP,42,227.405955504
4,5,1980,3,SSAP,44,244.379791384615
4,5,1980,3,SSAP,46,163.38534624
4,5,1980,3,SSAP,48,92.21942961
4,5,1980,3,SSAP,50,39.535219584
4,5,1980,3,SSAP,52,18.002644632
4,5,1980,3,SSAP,54,15.531693408
4,5,1980,3,SSAP,56,22.591554048
4,5,1980,3,SSAP,58,32.6165561568
4,5,1980,3,SSAP,60,25.944987852
4,5,1980,3,SSAP,62,15.767022096
4,5,1980,3,SSAP,64,4.941902448
4,5,1980,3,SSAP,66,0.705986064
4,5,1980,3,SSAP,68,0.705986064
4,5,1980,3,SSAP,70,0
4,5,1980,3,SSAP,72,0
4,5,1980,3,SSAP,74,0
4,5,1980,3,SSAP,76,0
4,5,1980,3,SSAP,78,0
4,5,1980,3,SSAP,80,0
4,5,1980,3,SSAP,82,0
4,5,1980,3,SSAP,84,0
4,5,1980,3,SSAP,86,0
4,5,1980,3,SSAP,88,0
4,5,1980,3,SSAP,90,0
4,5,1980,3,SSAP,92,0
4,5,1980,3,SSAP,94,0
4,5,1980,3,SSAP,96,0
4,5,1980,3,SSAP,98,0
4,5,1980,3,SSAP,100,0
4,5,1980,3,SSAP,102,0
4,5,1980,3,SSAP,104,0
4,5,1980,3,SSAP,106,0
4,5,1980,3,SSAP,108,0
5,6,1977,4,SSAP,2,0
5,6,1977,4,SSAP,4,0
5,6,1977,4,SSAP,6,0
5,6,1977,4,SSAP,8,0
5,6,1977,4,SSAP,10,0
5,6,1977,4,SSAP,12,0
5,6,1977,4,SSAP,14,0
5,6,1977,4,SSAP,16,0
5,6,1977,4,SSAP,18,0
5,6,1977,4,SSAP,20,0
5,6,1977,4,SSAP,22,0
5,6,1977,4,SSAP,24,0
5,6,1977,4,SSAP,26,0
5,6,1977,4,SSAP,28,0
5,6,1977,4,SSAP,30,0
5,6,1977,4,SSAP,32,1.411972128
5,6,1977,4,SSAP,34,2.117958192
5,6,1977,4,SSAP,36,6.353874576
5,6,1977,4,SSAP,38,7.05986064
5,6,1977,4,SSAP,40,14.825707344
5,6,1977,4,SSAP,42,8.471832768
5,6,1977,4,SSAP,44,18.355637664
5,6,1977,4,SSAP,46,31.76937288
5,6,1977,4,SSAP,48,150.5868274512
5,6,1977,4,SSAP,50,367.981659204923
5,6,1977,4,SSAP,52,456.87383856
5,6,1977,4,SSAP,54,515.36982672
5,6,1977,4,SSAP,56,207.559902816
5,6,1977,4,SSAP,58,0
5,6,1977,4,SSAP,60,7.765846704
5,6,1977,4,SSAP,62,2.823944256
5,6,1977,4,SSAP,64,0
5,6,1977,4,SSAP,66,0
5,6,1977,4,SSAP,68,0
5,6,1977,4,SSAP,70,0
5,6,1977,4,SSAP,72,0.705986064
5,6,1977,4,SSAP,74,0
5,6,1977,4,SSAP,76,0
5,6,1977,4,SSAP,78,0
5,6,1977,4,SSAP,80,0
5,6,1977,4,SSAP,82,0
5,6,1977,4,SSAP,84,0
5,6,1977,4,SSAP,86,0
5,6,1977,4,SSAP,88,0
5,6,1977,4,SSAP,90,0
5,6,1977,4,SSAP,92,0
5,6,1977,4,SSAP,94,0
5,6,1977,4,SSAP,96,0
5,6,1977,4,SSAP,98,0
5,6,1977,4,SSAP,100,0
5,6,1977,4,SSAP,102,0
5,6,1977,4,SSAP,104,0
5,6,1977,4,SSAP,106,0
5,6,1977,4,SSAP,108,0
6,6,1979,2,SSAP,2,0
6,6,1979,2,SSAP,4,0
6,6,1979,2,SSAP,6,0
6,6,1979,2,SSAP,8,0
6,6,1979,2,SSAP,10,0
6,6,1979,2,SSAP,12,0
6,6,1979,2,SSAP,14,0
6,6,1979,2,SSAP,16,0
6,6,1979,2,SSAP,18,0
6,6,1979,2,SSAP,20,0
6,6,1979,2,SSAP,22,0
6,6,1979,2,SSAP,24,0
6,6,1979,2,SSAP,26,0
6,6,1979,2,SSAP,28,0
6,6,1979,2,SSAP,30,0
6,6,1979,2,SSAP,32,2.823944256
6,6,1979,2,SSAP,34,12.001763088
6,6,1979,2,SSAP,36,12.001763088
6,6,1979,2,SSAP,38,4.941902448
6,6,1979,2,SSAP,40,9.883804896
6,6,1979,2,SSAP,42,25.415498304
6,6,1979,2,SSAP,44,97.896734208
6,6,1979,2,SSAP,46,272.531385
6,6,1979,2,SSAP,48,655.2962646048
6,6,1979,2,SSAP,50,536.751118944
6,6,1979,2,SSAP,52,787.7157173424
6,6,1979,2,SSAP,54,1419.17866164499
6,6,1979,2,SSAP,56,1024.74433084139
6,6,1979,2,SSAP,58,301.148603784
6,6,1979,2,SSAP,60,403.824028608
6,6,1979,2,SSAP,62,308.896056310154
6,6,1979,2,SSAP,64,227.68050564
6,6,1979,2,SSAP,66,67.06867608
6,6,1979,2,SSAP,68,23.297540112
6,6,1979,2,SSAP,70,2.117958192
6,6,1979,2,SSAP,72,0
6,6,1979,2,SSAP,74,1.411972128
6,6,1979,2,SSAP,76,1.411972128
6,6,1979,2,SSAP,78,0
6,6,1979,2,SSAP,80,0
6,6,1979,2,SSAP,82,0
6,6,1979,2,SSAP,84,0
6,6,1979,2,SSAP,86,0
6,6,1979,2,SSAP,88,0
6,6,1979,2,SSAP,90,0
6,6,1979,2,SSAP,92,0
6,6,1979,2,SSAP,94,0
6,6,1979,2,SSAP,96,0
6,6,1979,2,SSAP,98,0
6,6,1979,2,SSAP,100,0
6,6,1979,2,SSAP,102,0
6,6,1979,2,SSAP,104,0
6,6,1979,2,SSAP,106,0
6,6,1979,2,SSAP,108,0
7,6,1980,2,SSAP,2,0
7,6,1980,2,SSAP,4,0
7,6,1980,2,SSAP,6,0
7,6,1980,2,SSAP,8,0
7,6,1980,2,SSAP,10,0
7,6,1980,2,SSAP,12,0
7,6,1980,2,SSAP,14,0
7,6,1980,2,SSAP,16,0
7,6,1980,2,SSAP,18,0
7,6,1980,2,SSAP,20,0
7,6,1980,2,SSAP,22,0
7,6,1980,2,SSAP,24,0
7,6,1980,2,SSAP,26,0
7,6,1980,2,SSAP,28,0.705986064
7,6,1980,2,SSAP,30,0
7,6,1980,2,SSAP,32,0.705986064
7,6,1980,2,SSAP,34,14.825707344
7,6,1980,2,SSAP,36,61.420787568
7,6,1980,2,SSAP,38,34.593317136
7,6,1980,2,SSAP,40,42.964294752
7,6,1980,2,SSAP,42,230.9179560192
7,6,1980,2,SSAP,44,521.179597386802
7,6,1980,2,SSAP,46,233.90691051
7,6,1980,2,SSAP,48,72.36357156
7,6,1980,2,SSAP,50,51.536982672
7,6,1980,2,SSAP,52,55.672043904
7,6,1980,2,SSAP,54,53.447297904
7,6,1980,2,SSAP,56,61.118222112
7,6,1980,2,SSAP,58,57.3260683968
7,6,1980,2,SSAP,60,42.35916384
7,6,1980,2,SSAP,62,18.355637664
7,6,1980,2,SSAP,64,2.117958192
7,6,1980,2,SSAP,66,0.705986064
7,6,1980,2,SSAP,68,0
7,6,1980,2,SSAP,70,0
7,6,1980,2,SSAP,72,0
7,6,1980,2,SSAP,74,0
7,6,1980,2,SSAP,76,0
7,6,1980,2,SSAP,78,0
7,6,1980,2,SSAP,80,0
7,6,1980,2,SSAP,82,0
7,6,1980,2,SSAP,84,0
7,6,1980,2,SSAP,86,0
7,6,1980,2,SSAP,88,0
7,6,1980,2,SSAP,90,0
7,6,1980,2,SSAP,92,0
7,6,1980,2,SSAP,94,0
7,6,1980,2,SSAP,96,0
7,6,1980,2,SSAP,98,0
7,6,1980,2,SSAP,100,0
7,6,1980,2,SSAP,102,0
7,6,1980,2,SSAP,104,0
7,6,1980,2,SSAP,106,0
7,6,1980,2,SSAP,108,0
8,7,1977,4,SSAP,2,0
8,7,1977,4,SSAP,4,0
8,7,1977,4,SSAP,6,0
8,7,1977,4,SSAP,8,0
8,7,1977,4,SSAP,10,0
8,7,1977,4,SSAP,12,0
8,7,1977,4,SSAP,14,0
8,7,1977,4,SSAP,16,0
8,7,1977,4,SSAP,18,0
8,7,1977,4,SSAP,20,0
8,7,1977,4,SSAP,22,0
8,7,1977,4,SSAP,24,0
8,7,1977,4,SSAP,26,0
8,7,1977,4,SSAP,28,0
8,7,1977,4,SSAP,30,0
8,7,1977,4,SSAP,32,0
8,7,1977,4,SSAP,34,0
8,7,1977,4,SSAP,36,0
8,7,1977,4,SSAP,38,0
8,7,1977,4,SSAP,40,0
8,7,1977,4,SSAP,42,0
8,7,1977,4,SSAP,44,0
8,7,1977,4,SSAP,46,0.705986064
8,7,1977,4,SSAP,48,5.647888512
8,7,1977,4,SSAP,50,34.593317136
8,7,1977,4,SSAP,52,65.656703952
8,7,1977,4,SSAP,54,64.950717888
8,7,1977,4,SSAP,56,146.845101312
8,7,1977,4,SSAP,58,54.360926928
8,7,1977,4,SSAP,60,16.237679472
8,7,1977,4,SSAP,62,0.705986064
8,7,1977,4,SSAP,64,0
8,7,1977,4,SSAP,66,0
8,7,1977,4,SSAP,68,0
8,7,1977,4,SSAP,70,0
8,7,1977,4,SSAP,72,0
8,7,1977,4,SSAP,74,0
8,7,1977,4,SSAP,76,0
8,7,1977,4,SSAP,78,0
8,7,1977,4,SSAP,80,0
8,7,1977,4,SSAP,82,0
8,7,1977,4,SSAP,84,0
8,7,1977,4,SSAP,86,0
8,7,1977,4,SSAP,88,0
8,7,1977,4,SSAP,90,0
8,7,1977,4,SSAP,92,0
8,7,1977,4,SSAP,94,0
8,7,1977,4,SSAP,96,0
8,7,1977,4,SSAP,98,0
8,7,1977,4,SSAP,100,0
8,7,1977,4,SSAP,102,0
8,7,1977,4,SSAP,104,0
8,7,1977,4,SSAP,106,0
8,7,1977,4,SSAP,108,0
9,7,1978,1,SSAP,2,0
9,7,1978,1,SSAP,4,0
9,7,1978,1,SSAP,6,0
9,7,1978,1,SSAP,8,0
9,7,1978,1,SSAP,10,0
9,7,1978,1,SSAP,12,0
9,7,1978,1,SSAP,14,0
9,7,1978,1,SSAP,16,0
9,7,1978,1,SSAP,18,0
9,7,1978,1,SSAP,20,0
9,7,1978,1,SSAP,22,0
9,7,1978,1,SSAP,24,0
9,7,1978,1,SSAP,26,0
9,7,1978,1,SSAP,28,0
9,7,1978,1,SSAP,30,0
9,7,1978,1,SSAP,32,0
9,7,1978,1,SSAP,34,0.705986064
9,7,1978,1,SSAP,36,0
9,7,1978,1,SSAP,38,0.705986064
9,7,1978,1,SSAP,40,0
9,7,1978,1,SSAP,42,37.417261392
9,7,1978,1,SSAP,44,168.024683232
9,7,1978,1,SSAP,46,109.42783992
9,7,1978,1,SSAP,48,127.783477584
9,7,1978,1,SSAP,50,154.610948016
9,7,1978,1,SSAP,52,73.422550656
9,7,1978,1,SSAP,54,16.237679472
9,7,1978,1,SSAP,56,1.411972128
9,7,1978,1,SSAP,58,5.647888512
9,7,1978,1,SSAP,60,6.353874576
9,7,1978,1,SSAP,62,11.295777024
9,7,1978,1,SSAP,64,12.707749152
9,7,1978,1,SSAP,66,7.05986064
9,7,1978,1,SSAP,68,14.11972128
9,7,1978,1,SSAP,70,2.823944256
9,7,1978,1,SSAP,72,1.411972128
9,7,1978,1,SSAP,74,2.117958192
9,7,1978,1,SSAP,76,0
9,7,1978,1,SSAP,78,1.411972128
9,7,1978,1,SSAP,80,0
9,7,1978,1,SSAP,82,0
9,7,1978,1,SSAP,84,0
9,7,1978,1,SSAP,86,0
9,7,1978,1,SSAP,88,0
9,7,1978,1,SSAP,90,0
9,7,1978,1,SSAP,92,0
9,7,1978,1,SSAP,94,0
9,7,1978,1,SSAP,96,0
9,7,1978,1,SSAP,98,0
9,7,1978,1,SSAP,100,0
9,7,1978,1,SSAP,102,0
9,7,1978,1,SSAP,104,0
9,7,1978,1,SSAP,106,0
9,7,1978,1,SSAP,108,0
10,7,1978,3,SSAP,2,0
10,7,1978,3,SSAP,4,0
10,7,1978,3,SSAP,6,0
10,7,1978,3,SSAP,8,0
10,7,1978,3,SSAP,10,0
10,7,1978,3,SSAP,12,0
10,7,1978,3,SSAP,14,0
10,7,1978,3,SSAP,16,0
10,7,1978,3,SSAP,18,0
10,7,1978,3,SSAP,20,0
10,7,1978,3,SSAP,22,0
10,7,1978,3,SSAP,24,0
10,7,1978,3,SSAP,26,0
10,7,1978,3,SSAP,28,0
10,7,1978,3,SSAP,30,0
10,7,1978,3,SSAP,32,0
10,7,1978,3,SSAP,34,0
10,7,1978,3,SSAP,36,0
10,7,1978,3,SSAP,38,0.705986064
10,7,1978,3,SSAP,40,0
10,7,1978,3,SSAP,42,0.705986064
10,7,1978,3,SSAP,44,0
10,7,1978,3,SSAP,46,0
10,7,1978,3,SSAP,48,46.595080224
10,7,1978,3,SSAP,50,411.48902016
10,7,1978,3,SSAP,52,105.39363384
10,7,1978,3,SSAP,54,63.53874576
10,7,1978,3,SSAP,56,29.651414688
10,7,1978,3,SSAP,58,13.413735216
10,7,1978,3,SSAP,60,0
10,7,1978,3,SSAP,62,6.589203264
10,7,1978,3,SSAP,64,3.52993032
10,7,1978,3,SSAP,66,1.411972128
10,7,1978,3,SSAP,68,0.705986064
10,7,1978,3,SSAP,70,0
10,7,1978,3,SSAP,72,0
10,7,1978,3,SSAP,74,0
10,7,1978,3,SSAP,76,0
10,7,1978,3,SSAP,78,0
10,7,1978,3,SSAP,80,0
10,7,1978,3,SSAP,82,0
10,7,1978,3,SSAP,84,0
10,7,1978,3,SSAP,86,0
10,7,1978,3,SSAP,88,0
10,7,1978,3,SSAP,90,0
10,7,1978,3,SSAP,92,0
10,7,1978,3,SSAP,94,0
10,7,1978,3,SSAP,96,0
10,7,1978,3,SSAP,98,0
10,7,1978,3,SSAP,100,0
10,7,1978,3,SSAP,102,0
10,7,1978,3,SSAP,104,0
10,7,1978,3,SSAP,106,0
10,7,1978,3,SSAP,108,0
11,7,1978,4,SSAP,2,0
11,7,1978,4,SSAP,4,0
11,7,1978,4,SSAP,6,0
11,7,1978,4,SSAP,8,0
11,7,1978,4,SSAP,10,0
11,7,1978,4,SSAP,12,0
11,7,1978,4,SSAP,14,0
11,7,1978,4,SSAP,16,0
11,7,1978,4,SSAP,18,0
11,7,1978,4,SSAP,20,0
11,7,1978,4,SSAP,22,0
11,7,1978,4,SSAP,24,0
11,7,1978,4,SSAP,26,0
11,7,1978,4,SSAP,28,0.705986064
11,7,1978,4,SSAP,30,0.705986064
11,7,1978,4,SSAP,32,4.941902448
11,7,1978,4,SSAP,34,15.531693408
11,7,1978,4,SSAP,36,60.714801504
11,7,1978,4,SSAP,38,0
11,7,1978,4,SSAP,40,6.353874576
11,7,1978,4,SSAP,42,0.705986064
11,7,1978,4,SSAP,44,0
11,7,1978,4,SSAP,46,1.411972128
11,7,1978,4,SSAP,48,0
11,7,1978,4,SSAP,50,26.121484368
11,7,1978,4,SSAP,52,84.71832768
11,7,1978,4,SSAP,54,98.1962434472727
11,7,1978,4,SSAP,56,80.30591478
11,7,1978,4,SSAP,58,9.883804896
11,7,1978,4,SSAP,60,1.411972128
11,7,1978,4,SSAP,62,0.705986064
11,7,1978,4,SSAP,64,0.705986064
11,7,1978,4,SSAP,66,0
11,7,1978,4,SSAP,68,0
11,7,1978,4,SSAP,70,0
11,7,1978,4,SSAP,72,0
11,7,1978,4,SSAP,74,0
11,7,1978,4,SSAP,76,0
11,7,1978,4,SSAP,78,0
11,7,1978,4,SSAP,80,0
11,7,1978,4,SSAP,82,0
11,7,1978,4,SSAP,84,0
11,7,1978,4,SSAP,86,0
11,7,1978,4,SSAP,88,0
11,7,1978,4,SSAP,90,0
11,7,1978,4,SSAP,92,0
11,7,1978,4,SSAP,94,0
11,7,1978,4,SSAP,96,0
11,7,1978,4,SSAP,98,0
11,7,1978,4,SSAP,100,0
11,7,1978,4,SSAP,102,0
11,7,1978,4,SSAP,104,0
11,7,1978,4,SSAP,106,0
11,7,1978,4,SSAP,108,0
12,7,1979,4,SSAP,2,0
12,7,1979,4,SSAP,4,0
12,7,1979,4,SSAP,6,0
12,7,1979,4,SSAP,8,0
12,7,1979,4,SSAP,10,0
12,7,1979,4,SSAP,12,0
12,7,1979,4,SSAP,14,0
12,7,1979,4,SSAP,16,0
12,7,1979,4,SSAP,18,0
12,7,1979,4,SSAP,20,0
12,7,1979,4,SSAP,22,0
12,7,1979,4,SSAP,24,0
12,7,1979,4,SSAP,26,12.707749152
12,7,1979,4,SSAP,28,132.725380032
12,7,1979,4,SSAP,30,209.677861008
12,7,1979,4,SSAP,32,142.609184928
12,7,1979,4,SSAP,34,104.485937472
12,7,1979,4,SSAP,36,42.35916384
12,7,1979,4,SSAP,38,12.707749152
12,7,1979,4,SSAP,40,11.295777024
12,7,1979,4,SSAP,42,14.11972128
12,7,1979,4,SSAP,44,7.765846704
12,7,1979,4,SSAP,46,4.941902448
12,7,1979,4,SSAP,48,0.705986064
12,7,1979,4,SSAP,50,43.065149904
12,7,1979,4,SSAP,52,123.2651667744
12,7,1979,4,SSAP,54,96.720090768
12,7,1979,4,SSAP,56,48.007052352
12,7,1979,4,SSAP,58,12.707749152
12,7,1979,4,SSAP,60,2.117958192
12,7,1979,4,SSAP,62,1.411972128
12,7,1979,4,SSAP,64,0
12,7,1979,4,SSAP,66,2.117958192
12,7,1979,4,SSAP,68,0
12,7,1979,4,SSAP,70,0
12,7,1979,4,SSAP,72,0
12,7,1979,4,SSAP,74,0
12,7,1979,4,SSAP,76,0
12,7,1979,4,SSAP,78,0
12,7,1979,4,SSAP,80,0
12,7,1979,4,SSAP,82,0
12,7,1979,4,SSAP,84,0
12,7,1979,4,SSAP,86,0
12,7,1979,4,SSAP,88,0
12,7,1979,4,SSAP,90,0
12,7,1979,4,SSAP,92,0
12,7,1979,4,SSAP,94,0
12,7,1979,4,SSAP,96,0
12,7,1979,4,SSAP,98,0
12,7,1979,4,SSAP,100,0
12,7,1979,4,SSAP,102,0
12,7,1979,4,SSAP,104,0
12,7,1979,4,SSAP,106,0
12,7,1979,4,SSAP,108,0
13,7,1980,2,SSAP,2,0
13,7,1980,2,SSAP,4,0
13,7,1980,2,SSAP,6,0
13,7,1980,2,SSAP,8,0
13,7,1980,2,SSAP,10,0
13,7,1980,2,SSAP,12,0
13,7,1980,2,SSAP,14,0
13,7,1980,2,SSAP,16,0
13,7,1980,2,SSAP,18,0
13,7,1980,2,SSAP,20,0
13,7,1980,2,SSAP,22,0
13,7,1980,2,SSAP,24,0
13,7,1980,2,SSAP,26,0
13,7,1980,2,SSAP,28,0
13,7,1980,2,SSAP,30,0
13,7,1980,2,SSAP,32,0
13,7,1980,2,SSAP,34,0
13,7,1980,2,SSAP,36,0
13,7,1980,2,SSAP,38,4.235916384
13,7,1980,2,SSAP,40,10.58979096
13,7,1980,2,SSAP,42,38.9704307328
13,7,1980,2,SSAP,44,69.186634272
13,7,1980,2,SSAP,46,30.357400752
13,7,1980,2,SSAP,48,16.943665536
13,7,1980,2,SSAP,50,64.1163707214545
13,7,1980,2,SSAP,52,95.072789952
13,7,1980,2,SSAP,54,82.297804032
13,7,1980,2,SSAP,56,72.716564592
13,7,1980,2,SSAP,58,90.2032963310769
13,7,1980,2,SSAP,60,94.445246784
13,7,1980,2,SSAP,62,32.475358944
13,7,1980,2,SSAP,64,4.941902448
13,7,1980,2,SSAP,66,1.411972128
13,7,1980,2,SSAP,68,0.705986064
13,7,1980,2,SSAP,70,0
13,7,1980,2,SSAP,72,0
13,7,1980,2,SSAP,74,0
13,7,1980,2,SSAP,76,0
13,7,1980,2,SSAP,78,0
13,7,1980,2,SSAP,80,0
13,7,1980,2,SSAP,82,0
13,7,1980,2,SSAP,84,0
13,7,1980,2,SSAP,86,0
13,7,1980,2,SSAP,88,0
13,7,1980,2,SSAP,90,0
13,7,1980,2,SSAP,92,0
13,7,1980,2,SSAP,94,0
13,7,1980,2,SSAP,96,0
13,7,1980,2,SSAP,98,0
13,7,1980,2,SSAP,100,0
13,7,1980,2,SSAP,102,0
13,7,1980,2,SSAP,104,0
13,7,1980,2,SSAP,106,0
13,7,1980,2,SSAP,108,0
14,7,1980,3,SSAP,2,0
14,7,1980,3,SSAP,4,0
14,7,1980,3,SSAP,6,0
14,7,1980,3,SSAP,8,0
14,7,1980,3,SSAP,10,0
14,7,1980,3,SSAP,12,0
14,7,1980,3,SSAP,14,0
14,7,1980,3,SSAP,16,0
14,7,1980,3,SSAP,18,0
14,7,1980,3,SSAP,20,0
14,7,1980,3,SSAP,22,0
14,7,1980,3,SSAP,24,0
14,7,1980,3,SSAP,26,0
14,7,1980,3,SSAP,28,0
14,7,1980,3,SSAP,30,0
14,7,1980,3,SSAP,32,0
14,7,1980,3,SSAP,34,0
14,7,1980,3,SSAP,36,0
14,7,1980,3,SSAP,38,0
14,7,1980,3,SSAP,40,0
14,7,1980,3,SSAP,42,0
14,7,1980,3,SSAP,44,1.411972128
14,7,1980,3,SSAP,46,20.238267168
14,7,1980,3,SSAP,48,218.394073567385
14,7,1980,3,SSAP,50,253.503303596308
14,7,1980,3,SSAP,52,131.1251449536
14,7,1980,3,SSAP,54,31.063386816
