rel.group,rel.area,rel.year,rel.season,program,rel.length,rec.fishery,rec.year,rec.season,rec.number
5,6,1977,4,SSAP,46,18,1977,4,1
5,6,1977,4,SSAP,46,24,1978,2,1
5,6,1977,4,SSAP,48,18,1977,4,4
5,6,1977,4,SSAP,48,18,1978,2,2
5,6,1977,4,SSAP,48,18,1978,3,1
5,6,1977,4,SSAP,48,18,1978,4,1
5,6,1977,4,SSAP,48,24,1979,2,1
5,6,1977,4,SSAP,50,18,1977,4,9
5,6,1977,4,SSAP,50,18,1978,1,1
5,6,1977,4,SSAP,50,18,1978,2,3
5,6,1977,4,SSAP,50,18,1978,3,2
5,6,1977,4,SSAP,50,18,1978,4,3
5,6,1977,4,SSAP,50,18,1979,2,1
5,6,1977,4,SSAP,50,24,1977,4,1
5,6,1977,4,SSAP,50,24,1978,2,2
5,6,1977,4,SSAP,52,18,1977,4,11
5,6,1977,4,SSAP,52,18,1978,2,4
5,6,1977,4,SSAP,52,18,1978,3,6
5,6,1977,4,SSAP,52,18,1978,4,8
5,6,1977,4,SSAP,52,24,1978,4,1
5,6,1977,4,SSAP,54,18,1977,4,5
5,6,1977,4,SSAP,54,18,1978,2,2
5,6,1977,4,SSAP,54,18,1978,3,1
5,6,1977,4,SSAP,54,18,1978,4,6
5,6,1977,4,SSAP,54,18,1979,1,1
5,6,1977,4,SSAP,54,24,1978,2,1
5,6,1977,4,SSAP,54,24,1978,4,1
5,6,1977,4,SSAP,56,18,1977,4,2
5,6,1977,4,SSAP,56,18,1978,3,1
6,6,1979,2,SSAP,34,18,1979,3,1
6,6,1979,2,SSAP,36,18,1979,2,1
6,6,1979,2,SSAP,38,18,1979,2,1
6,6,1979,2,SSAP,40,19,1980,1,1
6,6,1979,2,SSAP,40,24,1979,4,1
6,6,1979,2,SSAP,42,18,1979,2,1
6,6,1979,2,SSAP,42,18,1979,3,3
6,6,1979,2,SSAP,44,18,1979,2,2
6,6,1979,2,SSAP,44,18,1979,3,3
6,6,1979,2,SSAP,44,18,1981,1,1
6,6,1979,2,SSAP,44,24,1980,2,1
6,6,1979,2,SSAP,44,25,1979,3,1
6,6,1979,2,SSAP,46,18,1979,2,11
6,6,1979,2,SSAP,46,18,1979,3,5
6,6,1979,2,SSAP,46,18,1979,4,3
6,6,1979,2,SSAP,46,18,1980,3,1
6,6,1979,2,SSAP,46,19,1979,4,1
6,6,1979,2,SSAP,46,25,1979,3,2
6,6,1979,2,SSAP,46,25,1979,4,2
6,6,1979,2,SSAP,48,14,1979,3,2
6,6,1979,2,SSAP,48,14,1980,1,1
6,6,1979,2,SSAP,48,18,1979,2,15
6,6,1979,2,SSAP,48,18,1979,3,11
6,6,1979,2,SSAP,48,18,1979,4,9
6,6,1979,2,SSAP,48,18,1980,1,1
6,6,1979,2,SSAP,48,18,1980,2,1
6,6,1979,2,SSAP,48,18,1980,3,3
6,6,1979,2,SSAP,48,18,1980,4,2
6,6,1979,2,SSAP,48,24,1979,4,2
6,6,1979,2,SSAP,48,24,1980,2,2
6,6,1979,2,SSAP,48,24,1980,4,1
6,6,1979,2,SSAP,48,24,1981,1,1
6,6,1979,2,SSAP,48,28,1980,3,1
6,6,1979,2,SSAP,50,18,1979,2,35
6,6,1979,2,SSAP,50,18,1979,3,15
6,6,1979,2,SSAP,50,18,1979,4,3
6,6,1979,2,SSAP,50,18,1980,3,4
6,6,1979,2,SSAP,50,18,1981,3,1
6,6,1979,2,SSAP,50,18,1981,4,1
6,6,1979,2,SSAP,50,24,1979,4,1
6,6,1979,2,SSAP,50,24,1980,1,1
6,6,1979,2,SSAP,50,24,1980,2,1
6,6,1979,2,SSAP,50,24,1980,4,2
6,6,1979,2,SSAP,50,24,1981,1,1
6,6,1979,2,SSAP,50,28,1980,3,1
6,6,1979,2,SSAP,52,7,1981,2,1
6,6,1979,2,SSAP,52,13,1979,2,1
6,6,1979,2,SSAP,52,14,1979,3,1
6,6,1979,2,SSAP,52,14,1980,1,1
6,6,1979,2,SSAP,52,18,1979,2,93
6,6,1979,2,SSAP,52,18,1979,3,55
6,6,1979,2,SSAP,52,18,1979,4,5
6,6,1979,2,SSAP,52,18,1980,2,1
6,6,1979,2,SSAP,52,18,1980,3,5
6,6,1979,2,SSAP,52,19,1980,4,1
6,6,1979,2,SSAP,52,24,1979,4,1
6,6,1979,2,SSAP,52,24,1980,1,3
6,6,1979,2,SSAP,52,24,1980,2,2
6,6,1979,2,SSAP,52,24,1980,4,3
6,6,1979,2,SSAP,52,24,1981,1,1
6,6,1979,2,SSAP,52,28,1980,1,1
6,6,1979,2,SSAP,52,28,1980,2,1
6,6,1979,2,SSAP,52,28,1980,3,3
6,6,1979,2,SSAP,54,13,1980,4,1
6,6,1979,2,SSAP,54,14,1979,4,1
6,6,1979,2,SSAP,54,14,1980,1,1
6,6,1979,2,SSAP,54,14,1980,2,1
6,6,1979,2,SSAP,54,18,1979,2,134
6,6,1979,2,SSAP,54,18,1979,3,127
6,6,1979,2,SSAP,54,18,1979,4,14
6,6,1979,2,SSAP,54,18,1980,1,1
6,6,1979,2,SSAP,54,18,1980,2,5
6,6,1979,2,SSAP,54,18,1980,3,6
6,6,1979,2,SSAP,54,18,1981,3,1
6,6,1979,2,SSAP,54,19,1979,4,1
6,6,1979,2,SSAP,54,24,1980,1,3
6,6,1979,2,SSAP,54,24,1980,2,1
6,6,1979,2,SSAP,54,28,1980,1,1
6,6,1979,2,SSAP,54,28,1980,2,1
6,6,1979,2,SSAP,54,28,1980,3,4
6,6,1979,2,SSAP,56,18,1979,2,94
6,6,1979,2,SSAP,56,18,1979,3,97
6,6,1979,2,SSAP,56,18,1979,4,9
6,6,1979,2,SSAP,56,18,1980,2,3
6,6,1979,2,SSAP,56,18,1980,3,1
6,6,1979,2,SSAP,56,18,1980,4,2
6,6,1979,2,SSAP,56,18,1981,3,1
6,6,1979,2,SSAP,56,24,1979,4,1
6,6,1979,2,SSAP,56,24,1980,1,2
6,6,1979,2,SSAP,56,25,1980,1,1
6,6,1979,2,SSAP,56,28,1980,3,2
6,6,1979,2,SSAP,56,28,1980,4,4
6,6,1979,2,SSAP,58,18,1979,2,19
6,6,1979,2,SSAP,58,18,1979,3,26
6,6,1979,2,SSAP,58,18,1979,4,4
6,6,1979,2,SSAP,58,18,1980,3,1
6,6,1979,2,SSAP,58,24,1979,4,1
6,6,1979,2,SSAP,58,24,1980,1,1
6,6,1979,2,SSAP,58,28,1980,2,1
6,6,1979,2,SSAP,60,18,1979,2,3
6,6,1979,2,SSAP,60,18,1979,3,11
6,6,1979,2,SSAP,60,18,1979,4,2
6,6,1979,2,SSAP,60,18,1980,1,1
6,6,1979,2,SSAP,60,18,1980,2,1
6,6,1979,2,SSAP,62,18,1979,2,5
6,6,1979,2,SSAP,62,18,1979,3,11
6,6,1979,2,SSAP,62,18,1979,4,6
6,6,1979,2,SSAP,62,18,1980,3,1
6,6,1979,2,SSAP,62,24,1980,4,1
6,6,1979,2,SSAP,64,18,1979,2,2
6,6,1979,2,SSAP,64,18,1979,3,7
6,6,1979,2,SSAP,64,18,1979,4,1
6,6,1979,2,SSAP,64,18,1980,2,1
6,6,1979,2,SSAP,64,24,1979,4,1
6,6,1979,2,SSAP,66,18,1979,2,2
6,6,1979,2,SSAP,66,18,1979,3,2
6,6,1979,2,SSAP,66,24,1979,4,1
7,6,1980,2,SSAP,36,18,1980,4,2
7,6,1980,2,SSAP,36,18,1981,2,1
7,6,1980,2,SSAP,36,24,1981,1,1
7,6,1980,2,SSAP,38,18,1980,2,2
7,6,1980,2,SSAP,38,18,1980,4,3
7,6,1980,2,SSAP,38,18,1981,1,1
7,6,1980,2,SSAP,38,18,1981,2,1
7,6,1980,2,SSAP,38,24,1980,3,1
7,6,1980,2,SSAP,40,18,1980,3,1
7,6,1980,2,SSAP,40,18,1980,4,1
7,6,1980,2,SSAP,40,18,1981,3,1
7,6,1980,2,SSAP,40,18,1982,3,1
7,6,1980,2,SSAP,40,24,1980,4,2
7,6,1980,2,SSAP,42,18,1980,2,14
7,6,1980,2,SSAP,42,18,1980,3,18
7,6,1980,2,SSAP,42,18,1980,4,1
7,6,1980,2,SSAP,42,18,1981,1,2
7,6,1980,2,SSAP,42,18,1981,2,3
7,6,1980,2,SSAP,42,18,1981,3,4
7,6,1980,2,SSAP,42,18,1982,3,1
7,6,1980,2,SSAP,42,19,1981,2,1
7,6,1980,2,SSAP,42,24,1980,2,1
7,6,1980,2,SSAP,42,24,1980,4,4
7,6,1980,2,SSAP,42,24,1981,1,4
7,6,1980,2,SSAP,42,24,1981,2,1
7,6,1980,2,SSAP,44,18,1980,2,22
7,6,1980,2,SSAP,44,18,1980,3,38
7,6,1980,2,SSAP,44,18,1980,4,9
7,6,1980,2,SSAP,44,18,1981,1,10
7,6,1980,2,SSAP,44,18,1981,2,12
7,6,1980,2,SSAP,44,18,1981,3,15
7,6,1980,2,SSAP,44,18,1982,3,1
7,6,1980,2,SSAP,44,24,1980,2,6
7,6,1980,2,SSAP,44,24,1980,3,4
7,6,1980,2,SSAP,44,24,1980,4,16
7,6,1980,2,SSAP,44,24,1981,1,5
7,6,1980,2,SSAP,44,24,1981,2,1
7,6,1980,2,SSAP,44,24,1981,3,2
7,6,1980,2,SSAP,46,18,1980,2,5
7,6,1980,2,SSAP,46,18,1980,3,16
7,6,1980,2,SSAP,46,18,1980,4,6
7,6,1980,2,SSAP,46,18,1981,1,8
7,6,1980,2,SSAP,46,18,1981,2,4
7,6,1980,2,SSAP,46,18,1981,3,8
7,6,1980,2,SSAP,46,18,1981,4,2
7,6,1980,2,SSAP,46,19,1982,3,1
7,6,1980,2,SSAP,46,24,1980,2,3
7,6,1980,2,SSAP,46,24,1980,3,1
7,6,1980,2,SSAP,46,24,1980,4,6
7,6,1980,2,SSAP,46,24,1981,1,2
7,6,1980,2,SSAP,46,24,1981,2,1
7,6,1980,2,SSAP,46,24,1981,3,2
7,6,1980,2,SSAP,48,18,1980,2,6
7,6,1980,2,SSAP,48,18,1980,3,8
7,6,1980,2,SSAP,48,18,1980,4,2
7,6,1980,2,SSAP,48,18,1981,1,2
7,6,1980,2,SSAP,48,18,1981,2,4
7,6,1980,2,SSAP,48,18,1981,3,1
7,6,1980,2,SSAP,48,24,1980,4,2
7,6,1980,2,SSAP,50,18,1980,3,5
7,6,1980,2,SSAP,50,18,1980,4,2
7,6,1980,2,SSAP,50,18,1981,1,2
7,6,1980,2,SSAP,50,18,1981,2,1
7,6,1980,2,SSAP,50,18,1981,3,1
7,6,1980,2,SSAP,50,24,1980,4,2
7,6,1980,2,SSAP,50,25,1981,1,1
7,6,1980,2,SSAP,52,18,1980,3,5
7,6,1980,2,SSAP,52,18,1980,4,1
7,6,1980,2,SSAP,52,18,1981,3,3
7,6,1980,2,SSAP,52,24,1980,4,2
7,6,1980,2,SSAP,52,24,1981,1,1
7,6,1980,2,SSAP,54,18,1980,3,8
7,6,1980,2,SSAP,54,18,1980,4,1
7,6,1980,2,SSAP,54,18,1981,1,1
7,6,1980,2,SSAP,54,18,1981,2,2
7,6,1980,2,SSAP,54,24,1981,1,1
7,6,1980,2,SSAP,56,18,1980,3,8
7,6,1980,2,SSAP,56,18,1980,4,1
7,6,1980,2,SSAP,56,18,1981,2,2
7,6,1980,2,SSAP,56,24,1981,1,1
7,6,1980,2,SSAP,58,18,1980,2,3
7,6,1980,2,SSAP,58,18,1980,3,3
7,6,1980,2,SSAP,58,18,1981,1,1
7,6,1980,2,SSAP,60,18,1980,2,1
7,6,1980,2,SSAP,60,18,1980,3,4
7,6,1980,2,SSAP,60,18,1980,4,3
7,6,1980,2,SSAP,60,18,1981,2,1
7,6,1980,2,SSAP,62,24,1980,4,1
8,7,1977,4,SSAP,50,24,1978,1,1
8,7,1977,4,SSAP,54,24,1978,1,1
8,7,1977,4,SSAP,58,24,1978,4,1
9,7,1978,1,SSAP,44,18,1979,4,1
9,7,1978,1,SSAP,46,18,1979,4,1
9,7,1978,1,SSAP,50,18,1978,4,2
9,7,1978,1,SSAP,52,24,1978,1,1
9,7,1978,1,SSAP,52,24,1978,4,1
10,7,1978,3,SSAP,48,24,1978,4,1
10,7,1978,3,SSAP,48,24,1979,1,3
10,7,1978,3,SSAP,50,22,1979,1,2
10,7,1978,3,SSAP,50,22,1979,2,1
10,7,1978,3,SSAP,50,24,1978,3,6
10,7,1978,3,SSAP,50,24,1978,4,15
10,7,1978,3,SSAP,50,24,1979,1,6
10,7,1978,3,SSAP,50,28,1979,1,1
10,7,1978,3,SSAP,50,28,1979,2,1
10,7,1978,3,SSAP,50,28,1979,4,2
10,7,1978,3,SSAP,52,24,1978,4,5
10,7,1978,3,SSAP,54,24,1978,3,1
10,7,1978,3,SSAP,54,24,1978,4,4
10,7,1978,3,SSAP,54,28,1979,4,1
10,7,1978,3,SSAP,56,24,1978,4,2
10,7,1978,3,SSAP,58,22,1979,2,1
10,7,1978,3,SSAP,62,24,1979,1,1
10,7,1978,3,SSAP,62,28,1979,4,1
11,7,1978,4,SSAP,34,24,1979,2,1
11,7,1978,4,SSAP,36,24,1980,1,1
11,7,1978,4,SSAP,36,28,1979,3,1
11,7,1978,4,SSAP,52,24,1978,4,5
11,7,1978,4,SSAP,52,24,1979,1,1
11,7,1978,4,SSAP,52,28,1979,4,1
11,7,1978,4,SSAP,54,24,1978,4,6
11,7,1978,4,SSAP,54,24,1979,1,2
11,7,1978,4,SSAP,54,28,1979,2,1
11,7,1978,4,SSAP,54,28,1979,3,1
11,7,1978,4,SSAP,56,1,1979,2,1
11,7,1978,4,SSAP,56,24,1978,4,2
11,7,1978,4,SSAP,56,24,1979,1,4
12,7,1979,4,SSAP,32,24,1980,4,1
12,7,1979,4,SSAP,50,24,1980,1,1
12,7,1979,4,SSAP,50,28,1980,4,1
12,7,1979,4,SSAP,52,22,1981,2,1
12,7,1979,4,SSAP,52,24,1979,4,2
12,7,1979,4,SSAP,52,24,1980,1,2
12,7,1979,4,SSAP,52,24,1980,2,3
12,7,1979,4,SSAP,52,24,1980,4,1
12,7,1979,4,SSAP,54,24,1980,1,2
12,7,1979,4,SSAP,54,28,1980,3,1
12,7,1979,4,SSAP,56,24,1980,1,3
13,7,1980,2,SSAP,42,18,1980,2,1
13,7,1980,2,SSAP,42,18,1981,1,2
13,7,1980,2,SSAP,42,24,1980,2,1
13,7,1980,2,SSAP,44,18,1980,3,1
13,7,1980,2,SSAP,44,18,1981,1,1
13,7,1980,2,SSAP,44,18,1981,2,3
13,7,1980,2,SSAP,44,18,1981,3,1
13,7,1980,2,SSAP,44,24,1980,4,3
13,7,1980,2,SSAP,44,24,1981,1,2
13,7,1980,2,SSAP,44,24,1981,3,1
13,7,1980,2,SSAP,46,18,1981,1,1
13,7,1980,2,SSAP,46,24,1980,3,1
13,7,1980,2,SSAP,46,24,1980,4,1
13,7,1980,2,SSAP,48,18,1981,1,1
13,7,1980,2,SSAP,48,18,1981,3,1
13,7,1980,2,SSAP,48,24,1980,3,1
13,7,1980,2,SSAP,50,18,1980,3,1
13,7,1980,2,SSAP,50,18,1980,4,2
13,7,1980,2,SSAP,50,18,1981,1,1
13,7,1980,2,SSAP,50,18,1981,2,1
13,7,1980,2,SSAP,50,18,1981,3,2
13,7,1980,2,SSAP,50,24,1980,4,2
13,7,1980,2,SSAP,52,18,1980,2,1
13,7,1980,2,SSAP,52,18,1980,3,1
13,7,1980,2,SSAP,52,18,1981,1,1
13,7,1980,2,SSAP,52,24,1980,3,2
13,7,1980,2,SSAP,52,24,1980,4,5
13,7,1980,2,SSAP,52,24,1981,1,2
13,7,1980,2,SSAP,54,18,1980,3,1
13,7,1980,2,SSAP,54,18,1981,1,1
13,7,1980,2,SSAP,54,18,1981,2,2
13,7,1980,2,SSAP,54,24,1980,4,1
13,7,1980,2,SSAP,54,28,1980,4,1
13,7,1980,2,SSAP,56,18,1980,3,1
13,7,1980,2,SSAP,56,18,1981,2,1
13,7,1980,2,SSAP,56,24,1980,2,1
13,7,1980,2,SSAP,56,24,1980,3,1
13,7,1980,2,SSAP,56,24,1980,4,2
13,7,1980,2,SSAP,56,24,1981,3,2
13,7,1980,2,SSAP,58,18,1980,3,6
13,7,1980,2,SSAP,58,18,1981,1,1
13,7,1980,2,SSAP,58,18,1981,2,1
13,7,1980,2,SSAP,58,24,1980,3,1
13,7,1980,2,SSAP,58,24,1980,4,2
13,7,1980,2,SSAP,60,13,1980,4,1
13,7,1980,2,SSAP,60,18,1980,2,1
13,7,1980,2,SSAP,60,18,1980,3,2
13,7,1980,2,SSAP,60,18,1980,4,1
13,7,1980,2,SSAP,60,24,1980,4,1
13,7,1980,2,SSAP,60,25,1980,3,1
14,7,1980,3,SSAP,46,24,1980,4,1
14,7,1980,3,SSAP,46,24,1981,3,1
14,7,1980,3,SSAP,48,22,1981,2,1
14,7,1980,3,SSAP,48,24,1980,4,2
14,7,1980,3,SSAP,48,24,1981,1,8
14,7,1980,3,SSAP,48,24,1981,3,1
14,7,1980,3,SSAP,48,24,1982,1,2
14,7,1980,3,SSAP,48,25,1981,2,2
14,7,1980,3,SSAP,48,25,1981,3,1
14,7,1980,3,SSAP,48,28,1980,4,1
14,7,1980,3,SSAP,48,28,1981,1,1
14,7,1980,3,SSAP,48,28,1981,3,1
14,7,1980,3,SSAP,48,28,1982,1,1
14,7,1980,3,SSAP,50,7,1981,2,1
14,7,1980,3,SSAP,50,22,1981,1,1
14,7,1980,3,SSAP,50,24,1980,4,8
14,7,1980,3,SSAP,50,24,1981,1,7
14,7,1980,3,SSAP,50,24,1981,2,1
14,7,1980,3,SSAP,50,24,1981,4,2
14,7,1980,3,SSAP,50,24,1982,1,1
14,7,1980,3,SSAP,50,28,1980,4,2
14,7,1980,3,SSAP,50,28,1982,1,1
14,7,1980,3,SSAP,52,24,1980,3,1
14,7,1980,3,SSAP,52,24,1980,4,7
14,7,1980,3,SSAP,52,24,1981,1,4
14,7,1980,3,SSAP,52,24,1981,3,1
14,7,1980,3,SSAP,52,28,1981,1,1
14,7,1980,3,SSAP,54,24,1980,4,1
14,7,1980,3,SSAP,56,24,1980,4,3
14,7,1980,3,SSAP,58,22,1981,2,1
14,7,1980,3,SSAP,58,24,1980,3,3
14,7,1980,3,SSAP,58,28,1980,4,1
14,7,1980,3,SSAP,60,7,1981,2,1
14,7,1980,3,SSAP,60,22,1981,2,1
14,7,1980,3,SSAP,60,24,1980,3,6
